Wall time,Step,Value
1623919076.8565955,19,0.5436384081840515
1623919101.797812,43,0.5425010919570923
1623919103.6140277,46,0.5385481715202332
1623919115.785629,57,0.435901403427124
1623919129.3464653,72,0.7232911586761475
1623919136.5617197,75,0.5504014492034912
1623919156.557763,95,0.47448214888572693
1623919247.3387916,156,0.4604479670524597
1623919256.6497855,159,0.42560338973999023
1623919260.9398067,168,0.5210444927215576
1623919285.187878,184,0.4590051770210266
1623919335.739947,230,0.43385791778564453
1623919339.465524,235,0.4012289047241211
1623919386.7120461,256,0.6677747964859009
1623919391.2731013,261,0.6803705096244812
1623919401.414343,268,0.43041837215423584
1623919404.4444654,274,0.5161241292953491
1623919442.2052195,309,0.5031875967979431
1623919442.9325325,311,0.4604226350784302
1623919453.9142513,319,0.43961596488952637
1623919482.3907645,348,0.27258679270744324
1623919532.2790089,368,0.3808708190917969
1623919592.127446,422,0.5543767213821411
1623919592.5424309,423,0.42992860078811646
1623919611.2706811,443,0.49331924319267273
1623919621.050368,446,0.3479175567626953
1623919635.6952868,461,0.4340803325176239
1623919636.8658404,464,0.4042133688926697
1623919639.979323,465,0.40813395380973816
1623919651.677714,475,0.398674339056015
1623919698.860298,494,0.43547868728637695
1623919744.105735,537,0.5098214745521545
1623919772.7189496,564,0.5160048007965088
1623919796.3888474,580,0.37273740768432617
1623919800.6932428,587,0.39291077852249146
1623919800.851798,588,0.43918392062187195
1623919864.1372683,621,0.438748300075531
1623919878.7433844,635,0.5192849040031433
1623919888.6829338,642,0.3763808608055115
1623919889.2736375,643,0.4638277292251587
1623919890.4483786,645,0.5171796083450317
1623919891.8616922,648,0.2066326141357422
1623919899.5927663,650,0.5007389783859253
1623919913.4593198,662,0.47768253087997437
1623919918.586648,672,0.44053420424461365
1623919968.8653824,715,0.4838258922100067
1623920004.3327446,723,0.5477363467216492
1623920008.4962373,731,0.30767402052879333
1623920035.4994016,753,0.4663841128349304
1623920043.3789809,757,0.4332926869392395
1623920048.4806786,766,0.33978208899497986
1623920056.6487174,770,0.4252592921257019
1623920057.52742,772,0.3488449454307556
1623920073.5704455,786,0.39855051040649414
1623920074.2803054,788,0.5241705775260925
1623920083.0737722,793,0.47375601530075073
1623920084.8112402,795,0.40537676215171814
1623920088.6785438,803,0.5252573490142822
1623920099.5736413,809,0.45995765924453735
1623920099.7735677,810,0.422097772359848
1623920125.411631,833,0.45504388213157654
1623920128.0372827,837,0.41643333435058594
1623920235.441715,908,0.4374516010284424
1623920236.7271132,910,0.2656301259994507
1623920275.3028615,943,0.4615113437175751
1623920276.6248336,946,0.302734375
1623920325.0661714,963,0.4385243356227875
1623920329.2747676,972,0.434683620929718
1623920335.1692514,973,0.379094660282135
1623920339.8959973,979,0.31067928671836853
1623920340.4832528,980,0.45543551445007324
1623920349.1316504,985,0.3634661138057709
1623920366.1378658,1003,0.4403919577598572
1623920368.659803,1006,0.4710685610771179
1623920378.948665,1015,0.37769579887390137
1623920434.0317776,1064,0.4556126296520233
1623920436.8554459,1067,0.42010897397994995
1623920447.6714563,1073,0.26388800144195557
1623920451.0904002,1079,0.46719855070114136
1623920484.840907,1084,0.44629329442977905
1623920496.4871228,1094,0.403984397649765
1623920501.1155403,1100,0.379986971616745
1623920511.060278,1105,0.47008833289146423
1623920567.7294939,1157,0.4836540222167969
1623920570.299797,1162,0.31207653880119324
1623920570.6266093,1163,0.4819013476371765
1623920593.6341646,1181,0.5315146446228027
1623920609.0690005,1194,0.43492263555526733
1623920648.4211547,1207,0.5346664190292358
1623920689.0912466,1245,0.2874961495399475
1623920703.3410845,1259,0.40141305327415466
1623920711.014151,1262,0.31529220938682556
1623920729.252715,1282,0.4958701729774475
1623920737.6052933,1288,0.5184224843978882
1623920741.3184717,1295,0.4678274989128113
1623920765.9780896,1317,0.39838775992393494
1623920767.2226849,1320,0.516424298286438
1623920806.4924145,1331,0.32789716124534607
1623920815.7439857,1334,0.29486364126205444
1623920817.4584336,1337,0.3876728415489197
1623920818.0288253,1338,0.4323190450668335
1623920869.784641,1386,0.494621604681015
1623920871.820125,1392,0.3869274854660034
1623920879.1666105,1393,0.26087403297424316
1623920897.3828247,1415,0.47319841384887695
1623920911.3111153,1427,0.4818246364593506
1623920922.864465,1437,0.38136470317840576
1623920981.2900536,1467,0.45829448103904724
1623920992.5003154,1478,0.4712855815887451
1623920998.50482,1486,0.4213617444038391
1623921007.0824485,1492,0.4297393262386322
1623921038.6296425,1524,0.5510038733482361
1623921047.032952,1528,0.4824981093406677
1623921073.5192604,1553,0.39563414454460144
1623921113.7206976,1569,0.40609976649284363
1623921114.3777144,1570,0.4472445845603943
1623921135.964918,1585,0.4564313590526581
1623921139.7812676,1589,0.35535722970962524
1623921155.2358322,1606,0.3585747182369232
1623921192.7578568,1641,0.5225395560264587
1623921203.5557258,1649,0.2346203625202179
1623921226.817993,1669,0.5242749452590942
1623921266.5927944,1683,0.4246736466884613
1623921273.258617,1692,0.5811874866485596
1623921281.1492906,1696,0.47511744499206543
1623921283.2703342,1698,0.3433459401130676
1623921284.5192428,1700,0.41674482822418213
1623921287.5812888,1703,0.45964381098747253
1623921299.3948283,1710,0.3935497999191284
1623921309.4204216,1719,0.51463782787323
1623921325.0383987,1733,0.35473406314849854
1623921326.2027335,1735,0.40056103467941284
1623921327.9781039,1738,0.4524564743041992
1623921335.387513,1743,0.305042028427124
1623921339.8409388,1746,0.5066759586334229
1623921340.5186079,1747,0.40829014778137207
1623921362.934218,1767,0.37774214148521423
1623921367.5177195,1776,0.688792884349823
1623921379.4615836,1782,0.4654015004634857
1623921389.685949,1790,0.5096308588981628
1623921395.4679344,1799,0.3734050989151001
1623921431.9499238,1806,0.498588889837265
1623921455.979292,1827,0.5281779766082764
1623921470.552683,1841,0.27075502276420593
1623921473.0865767,1845,0.4655075967311859
1623921485.5783718,1854,0.3782273530960083
1623921498.4202404,1867,0.4630442261695862
1623921500.064796,1870,0.3659530580043793
1623921509.65792,1876,0.4624127745628357
1623921511.0624592,1878,0.48663294315338135
1623921550.6802142,1918,0.3721427917480469
1623921600.585386,1935,0.2864809036254883
1623921611.0752242,1945,0.3673402667045593
1623921612.5965703,1948,0.42758119106292725
1623921630.1075053,1968,0.14319901168346405
1623921650.986107,1982,0.4783824384212494
1623921651.9976468,1984,0.4383717477321625
1623921669.1244154,2002,0.4916399419307709
1623921677.9926393,2006,0.5429942011833191
1623921681.9573994,2014,0.37982916831970215
1623921703.5964403,2031,0.25751984119415283
1623921708.1811824,2037,0.2966652810573578
1623921758.9855058,2061,0.38110455870628357
1623921772.0485594,2074,0.4050322473049164
1623921780.1661313,2077,0.3852860927581787
1623921780.3693473,2078,0.2948322296142578
1623921785.148891,2086,0.46308809518814087
1623921793.0163975,2090,0.4764993190765381
1623921797.9006288,2097,0.4897157549858093
1623921813.6945343,2112,0.4314490556716919
