Wall time,Step,Value
1623919066.4565911,1,0.6930023431777954
1623919079.0236163,2,0.8288710117340088
1623919092.5192592,3,0.8895267844200134
1623919104.2736797,4,0.899543821811676
1623919116.7100766,5,0.9254066348075867
1623919129.3489852,6,0.9450695514678955
1623919142.5504148,7,0.9305899739265442
1623919156.7299592,8,0.9420185685157776
1623919169.383083,9,0.9460831880569458
1623919207.61947,10,0.9398744106292725
1623919221.046914,11,0.9388290643692017
1623919234.3201,12,0.9446713924407959
1623919247.3451486,13,0.9530488848686218
1623919260.9433837,14,0.9484216570854187
1623919274.7303762,15,0.948852002620697
1623919289.94078,16,0.9564719796180725
1623919302.6814368,17,0.945106565952301
1623919315.1819634,18,0.9524294137954712
1623919329.1684322,19,0.960994303226471
1623919366.8774705,20,0.9493215680122375
1623919379.4886873,21,0.9549278020858765
1623919392.3111167,22,0.9357163310050964
1623919405.1321,23,0.9428553581237793
1623919417.1319306,24,0.9475160837173462
1623919430.0137825,25,0.9474765062332153
1623919443.0912895,26,0.9495566487312317
1623919455.9259944,27,0.9539188146591187
1623919469.2412202,28,0.9532240629196167
1623919482.3987591,29,0.9467830657958984
1623919519.95849,30,0.9487366676330566
1623919533.7456484,31,0.9655234813690186
1623919546.7307374,32,0.9640670418739319
1623919558.9366517,33,0.9597922563552856
1623919571.8551989,34,0.9529170393943787
1623919584.887208,35,0.946997344493866
1623919598.0885246,36,0.9582633376121521
1623919611.424489,37,0.9623503684997559
1623919626.5623524,38,0.9575998783111572
1623919641.0320768,39,0.9576762914657593
1623919678.944563,40,0.9606688022613525
1623919692.3595908,41,0.9577760100364685
1623919705.4253573,42,0.961798906326294
1623919718.512314,43,0.9626213312149048
1623919731.6568148,44,0.9591612815856934
1623919745.6179442,45,0.9642136096954346
1623919759.6894546,46,0.9572851657867432
1623919772.7234056,47,0.9592620730400085
1623919788.6849732,48,0.960024893283844
1623919800.8539288,49,0.9648379683494568
1623919839.8550837,50,0.967294454574585
1623919852.6648455,51,0.9663892388343811
1623919865.0915606,52,0.9687713980674744
1623919878.8910806,53,0.9635898470878601
1623919891.8669374,54,0.9616079926490784
1623919904.2291112,55,0.9652818441390991
1623919918.6033182,56,0.9662739634513855
1623919931.430478,57,0.96820068359375
1623919944.5870404,58,0.9637472033500671
1623919958.171294,59,0.9678333401679993
1623919996.1044524,60,0.9641705751419067
1623920008.6389778,61,0.9689649343490601
1623920023.2378297,62,0.9731501936912537
1623920036.6542904,63,0.9676510095596313
1623920048.9773273,64,0.9713186621665955
1623920062.2292178,65,0.9674837589263916
1623920075.7977448,66,0.9649132490158081
1623920088.942178,67,0.966218113899231
1623920102.5016036,68,0.9672876596450806
1623920115.5241656,69,0.9737828969955444
1623920155.6894515,70,0.9752378463745117
1623920169.7311735,71,0.964156985282898
1623920183.4718816,72,0.9712654948234558
1623920196.8828456,73,0.966741681098938
1623920210.468512,74,0.9588468074798584
1623920223.1072047,75,0.9698749780654907
1623920237.1578894,76,0.9720306992530823
1623920251.5619013,77,0.9733868837356567
1623920264.3024552,78,0.9737632870674133
1623920277.4903378,79,0.9715483784675598
1623920315.9496884,80,0.9713866710662842
1623920329.2785037,81,0.9758391380310059
1623920342.327959,82,0.9717950224876404
1623920356.0686204,83,0.973736584186554
1623920369.2088406,84,0.9671913981437683
1623920382.5345356,85,0.9734089374542236
1623920395.6982777,86,0.9698434472084045
1623920408.463889,87,0.9717972874641418
1623920422.4108663,88,0.97113037109375
1623920436.9997792,89,0.9649727940559387
1623920476.329478,90,0.9685167074203491
1623920488.990533,91,0.9719966053962708
1623920503.7388406,92,0.9705798029899597
1623920516.7991846,93,0.9729992151260376
1623920530.323404,94,0.9714966416358948
1623920543.3188806,95,0.9723171591758728
1623920557.0724785,96,0.9705742597579956
1623920570.870042,97,0.9734939932823181
1623920584.001175,98,0.970119297504425
1623920598.2931747,99,0.9736011624336243
1623920637.1547813,100,0.964589536190033
1623920650.3251379,101,0.9728092551231384
1623920663.3153937,102,0.9751783013343811
1623920676.389796,103,0.9760888814926147
1623920690.1290398,104,0.9771944880485535
1623920703.4981527,105,0.9758280515670776
1623920716.9753587,106,0.9734565019607544
1623920729.8406112,107,0.971699595451355
1623920741.4506154,108,0.9739072322845459
1623920754.1546354,109,0.9726608991622925
1623920793.437261,110,0.9756388068199158
1623920806.637071,111,0.9786472916603088
1623920820.5101206,112,0.9783427715301514
1623920832.718387,113,0.973950982093811
1623920845.5155087,114,0.9724835753440857
1623920858.9171796,115,0.9753631353378296
1623920871.8248549,116,0.9727532267570496
1623920884.8897805,117,0.9755799770355225
