Wall time,Step,Value
1622033956.2249691,18,0.4525219202041626
1622033980.6304178,42,0.4313083291053772
1622033983.559481,45,0.5136916637420654
1622033991.7395697,56,0.37786078453063965
1622034002.5412488,71,0.4795610308647156
1622034021.9068694,94,0.3624346852302551
1622034215.770324,155,0.2912091612815857
1622034217.9053705,158,0.3653861880302429
1622034226.1075735,167,0.28662794828414917
1622034404.347029,229,0.253814697265625
1622034407.680217,234,0.39109617471694946
1622034424.2414923,255,0.30794191360473633
1622034434.3717155,267,0.2339024543762207
1622034439.6048737,273,0.12699705362319946
1622034602.1310308,308,0.45730650424957275
1622034603.1565976,310,0.3302566409111023
1622034609.8944092,318,0.3435424566268921
1622034638.6943567,347,0.20259732007980347
1622034658.3469214,367,0.42311233282089233
1622034827.953286,421,0.0970795750617981
1622034844.9428313,442,0.2073962688446045
1622034860.1383135,460,0.20947664976119995
1622034869.8666024,474,0.21712452173233032
1622035035.6487596,536,0.2309713363647461
1622035060.2397165,563,0.19735926389694214
1622035072.5403464,579,0.3520215153694153
1622035080.429336,586,0.06587070226669312
1622035080.8136783,587,0.19547754526138306
1622035220.816822,620,0.35401397943496704
1622035232.6135867,634,0.20873528718948364
1622035247.1415563,647,0.07115793228149414
1622035259.4843664,661,0.34358566999435425
1622035268.9872584,671,0.076416015625
1622035422.0997748,714,0.2218303084373474
1622035431.4367898,722,0.17606782913208008
1622035437.6628976,730,0.3586761951446533
1622035466.2187066,765,0.09942609071731567
1622035470.206028,769,0.18382292985916138
1622035472.540149,771,0.3544958233833313
1622035485.6942666,785,0.33983832597732544
1622035487.0519772,787,0.07667607069015503
1622035493.0471098,794,0.5177847146987915
1622035621.1201916,802,0.22977286577224731
1622035626.720146,808,0.18640321493148804
1622035653.2649071,836,0.35206204652786255
1622035874.3071878,945,0.033908843994140625
1622035887.0898728,962,0.18513411283493042
1622035895.410222,971,0.18355971574783325
1622035896.616213,972,0.5291690826416016
1622035900.7904296,978,0.04135322570800781
1622035907.698255,984,0.18983840942382812
1622036048.3095624,1002,0.03524017333984375
1622036051.4579,1005,0.2459980845451355
1622036057.5208106,1014,0.21425151824951172
1622036098.0041354,1063,0.38651520013809204
1622036101.2593625,1066,0.3571796417236328
1622036106.8464358,1072,0.08521288633346558
1622036111.5254507,1078,0.5141153335571289
1622036125.3599224,1093,0.054969966411590576
1622036128.86621,1099,0.5173521041870117
1622036255.5489454,1104,0.47962892055511475
1622036298.162247,1156,0.11044454574584961
1622036304.0297303,1161,0.13332337141036987
1622036305.0849364,1162,0.1893131136894226
1622036321.002583,1180,0.02652740478515625
1622036333.4794598,1193,0.19689035415649414
1622036498.2541153,1244,0.1960485577583313
1622036512.5048714,1261,0.18465453386306763
1622036675.171419,1316,0.22808963060379028
1622036677.467202,1319,0.2936527132987976
1622036689.8002627,1333,0.3494033217430115
1622036693.1558003,1337,0.18882369995117188
1622036738.1791193,1385,0.38462400436401367
1622036744.7832038,1392,0.18776321411132812
1622036880.3228352,1414,0.020999133586883545
1622036891.7592373,1426,0.18608444929122925
1622036899.839943,1436,0.2552972435951233
1622036925.0666332,1466,0.24297505617141724
1622036933.3169377,1477,0.09496498107910156
1622036940.7367601,1485,0.043947696685791016
