Wall time,Step,Value
1621974979.3189604,2262,0.0610845685005188
1621974993.8808267,2281,0.36475425958633423
1621975005.3218493,2297,0.08703303337097168
1621975128.4079676,2307,0.20638245344161987
1621975137.824856,2319,0.5233321189880371
1621975157.4111316,2345,0.34402745962142944
1621975164.192161,2354,0.18182158470153809
1621975190.4686623,2389,0.35315483808517456
1621975192.6615365,2390,0.028378069400787354
1621975193.9947004,2392,0.021527230739593506
1621975359.6695487,2436,0.34632790088653564
1621975365.3754582,2444,0.35827213525772095
1621975371.7320166,2453,0.032922446727752686
1621975372.4368753,2455,0.22352910041809082
1621975377.3568473,2460,0.18825775384902954
1621975396.145781,2485,0.085177481174469
1621975396.4912133,2486,0.2762773633003235
1621975404.0119205,2496,0.19396990537643433
1621975404.8471587,2498,0.1852218508720398
1621975544.7202492,2503,0.2014668583869934
1621975554.344167,2517,0.3395370841026306
1621975560.0877247,2523,0.05352282524108887
1621975566.3904376,2532,0.04351311922073364
1621975576.4618065,2547,0.18360042572021484
1621975581.7510734,2553,0.26781195402145386
1621975750.9768443,2606,0.35469430685043335
1621975809.6816056,2685,0.19076937437057495
1621975954.4899836,2703,0.3397676348686218
1621975982.4807482,2740,0.342088520526886
1621975993.4564035,2754,0.06673532724380493
1621976017.4255526,2789,0.17795532941818237
1621976211.0043166,2872,0.24422425031661987
1621976229.853224,2896,0.18782776594161987
1621976407.5616205,2967,0.029749810695648193
1621976413.6214266,2975,0.3622121214866638
1621976576.0899742,3011,0.191253662109375
1621976591.8327608,3030,0.502652645111084
1621976596.494237,3038,0.21887141466140747
1621976599.0833385,3041,0.19631677865982056
1621976642.1532454,3099,0.18211913108825684
1621976800.9453475,3161,0.18631547689437866
1621976812.2891996,3177,0.30314159393310547
1621976828.2406065,3195,0.18496817350387573
1621976828.6296284,3196,0.5035895109176636
1621976964.2366042,3230,0.34489768743515015
1621976973.371395,3240,0.19774627685546875
1621976975.8629775,3243,0.1808425784111023
1621976976.4057076,3244,0.0397379994392395
1621976978.2138562,3246,0.3393288850784302
1621976979.179013,3247,0.34667062759399414
1621976998.3136187,3272,0.5001202821731567
1621977131.06808,3305,0.021424591541290283
1621977161.6354983,3345,0.20709627866744995
1621977184.8173912,3376,0.18079298734664917
1621977315.5598037,3403,0.02593463659286499
1621977319.8785162,3408,0.501725435256958
1621977336.2808099,3430,0.03146630525588989
1621977349.5060322,3449,0.06775665283203125
1621977362.395748,3464,0.04094928503036499
1621977375.6614006,3480,0.18884533643722534
1621977505.0324526,3509,0.01642894744873047
1621977508.2577035,3512,0.35841816663742065
1621977527.754679,3537,0.043316781520843506
1621977695.1151788,3600,0.25722837448120117
1621977707.2867684,3618,0.17709296941757202
1621977709.1530333,3620,0.018278419971466064
1621977710.32385,3622,0.22066670656204224
1621977714.5093338,3628,0.06637340784072876
1621977735.3349733,3656,0.3432919383049011
1621977745.6501496,3670,0.3407933712005615
1621977930.6071677,3726,0.3512963652610779
1621977933.3865526,3730,0.3435439467430115
1621977941.4989831,3741,0.3381190896034241
1621977982.8168714,3793,0.34946179389953613
1621978127.0272202,3814,0.06930619478225708
1621978130.3348498,3819,0.19057321548461914
1621978132.1157758,3821,0.18139952421188354
1621978139.3199863,3831,0.35425710678100586
1621978163.3513434,3864,0.19615107774734497
1621978171.099651,3876,0.21133774518966675
1621978342.905252,3928,0.3457493185997009
1621978363.529393,3956,0.34658998250961304
1621978383.1029844,3984,0.1867782473564148
1621978545.980228,4022,0.35514914989471436
1621978554.4434674,4033,0.2398415207862854
1621978557.5073192,4036,0.38198697566986084
1621978601.6228516,4093,0.347861111164093
1621978607.7981095,4098,0.359000027179718
1621978740.298379,4109,0.33595210313796997
1621978791.490336,4182,0.40735405683517456
1621978800.1301935,4194,0.071430504322052
1621978801.6813023,4196,0.023597538471221924
1621978938.592116,4201,0.03392904996871948
1621978938.9561694,4202,0.19671541452407837
1621978957.022311,4227,0.18603068590164185
1621978960.4519565,4232,0.07005804777145386
1621978963.7202995,4235,0.24368995428085327
1621978968.4097137,4243,0.19495278596878052
1621978982.903458,4263,0.18733787536621094
1621978985.474483,4266,0.26296466588974
1621978997.6933944,4282,0.18651145696640015
1621979143.6944506,4304,0.18398791551589966
1621979153.7247193,4317,0.21421974897384644
1621979154.8369908,4319,0.5001120567321777
1621979194.757093,4369,0.3458274006843567
1621979210.7746701,4393,0.047537028789520264
1621979344.149702,4400,0.34032338857650757
1621979347.3236375,4406,0.09426432847976685
1621979364.4863834,4430,0.20202761888504028
1621979365.9882407,4433,0.042156875133514404
1621979409.0842705,4492,0.3437032103538513
1621979552.7009532,4509,0.19554930925369263
1621979569.0274367,4530,0.35175251960754395
1621979606.7942586,4578,0.2660796046257019
1621979609.9004967,4581,0.023596525192260742
1621979624.441142,4597,0.17520016431808472
1621979776.8916364,4628,0.34371376037597656
1621979798.188928,4656,0.18314909934997559
1621979804.618947,4664,0.3490939736366272
1621979807.2974362,4668,0.1804460883140564
1621979813.1706629,4676,0.3575868010520935
1621979972.1156802,4713,0.3534243702888489
1621979975.0823164,4718,0.36591464281082153
1621979997.5140874,4750,0.02868121862411499
1621980004.1214714,4758,0.34423649311065674
1621980011.6092958,4767,0.04092448949813843
1621980028.024147,4788,0.19315820932388306
1621980161.1268246,4800,0.11334371566772461
1621980162.751079,4802,0.1928439736366272
1621980191.0382524,4840,0.12354326248168945
1621980201.4833302,4852,0.025213003158569336
1621980236.1222022,4894,0.3388485312461853
1621980416.8997874,4962,0.346396267414093
1621980423.0031242,4971,0.036480605602264404
1621980424.480178,4974,0.07450509071350098
1621980609.5798342,5050,0.2039467692375183
1621980610.6328826,5052,0.35826700925827026
1621980611.3815193,5053,0.18925684690475464
1621980789.5063066,5106,0.19044995307922363
1621980809.1531525,5134,0.22564488649368286
1621981003.3138726,5200,0.355072021484375
1621981030.5653782,5239,0.3492879271507263
1621981067.0268166,5289,0.3373742699623108
1621981227.8384168,5329,0.3624808192253113
1621981236.8125901,5345,0.022707879543304443
1621981246.5908396,5359,0.047607243061065674
1621981425.26111,5420,0.34779971837997437
1621981440.5783331,5442,0.03141355514526367
1621981480.3689618,5495,0.17799949645996094
1621981623.0042126,5515,0.19460153579711914
1621981625.1208503,5517,0.4825509190559387
1621981644.0129254,5549,0.025868892669677734
1621981662.505107,5573,0.16860723495483398
1621981672.9665935,5587,0.34349948167800903
1621981828.8403912,5630,0.04516792297363281
1621981848.2174182,5658,0.34102046489715576
1621981850.6153886,5660,0.34503722190856934
1621981853.4319897,5664,0.2005443572998047
1621981862.744439,5679,0.029676735401153564
1621982030.8600788,5720,0.3276221752166748
1621982032.9701028,5723,0.3511577248573303
1621982071.2371929,5776,0.34093666076660156
1621982231.7584767,5807,0.23285216093063354
1621982232.10264,5808,0.19815665483474731
1621982245.3242695,5825,0.18635696172714233
1621982247.2553887,5828,0.06530308723449707
1621982272.4764302,5862,0.3385668396949768
1621982273.24992,5864,0.33469557762145996
1621982279.2095416,5871,0.2142154574394226
1621982451.1962836,5907,0.3522271513938904
1621982468.992142,5928,0.05466383695602417
1621982486.555763,5952,0.18661880493164062
1621982490.1131563,5957,0.5001581907272339
1621982496.5561812,5963,0.025419533252716064
1621982520.3492138,5990,0.026535093784332275
1621982654.391187,6010,0.20460891723632812
1621982658.1639235,6015,0.06216096878051758
1621982668.1432612,6030,0.3645879626274109
1621982671.6528747,6035,0.2630195617675781
1621982703.4629858,6078,0.25132131576538086
1621982857.1107435,6103,0.20412510633468628
1621982857.8447752,6105,0.203913152217865
1621982871.4171326,6121,0.025628983974456787
1621982878.2559648,6131,0.18596982955932617
1621982914.78197,6181,0.274441659450531
1621983067.6929526,6200,0.17498093843460083
1621983076.7411985,6213,0.06318455934524536
1621983080.2944796,6219,0.048185110092163086
1621983090.7878804,6232,0.18883591890335083
1621983131.6328535,6289,0.03361636400222778
1621983285.0159614,6312,0.33739691972732544
1621983288.5327852,6317,0.18375283479690552
1621983306.083467,6341,0.23039716482162476
1621983314.4009113,6352,0.1869778037071228
1621983321.3885248,6363,0.18222004175186157
1621983332.1683424,6376,0.508148193359375
1621983483.0791492,6400,0.052536964416503906
1621983556.656942,6495,0.34145665168762207
1621983557.3368037,6496,0.08094269037246704
1621983696.6957095,6500,0.43356847763061523
1621983712.2825384,6520,0.0359991192817688
1621983712.6275728,6521,0.18699383735656738
1621983752.8951418,6574,0.18987202644348145
1621983761.2239435,6584,0.08551889657974243
1621983901.951539,6603,0.3570154309272766
1621983944.3254478,6657,0.38625258207321167
1621983950.1708837,6666,0.1805707812309265
1621983954.8512208,6672,0.3433697819709778
1621983958.9750397,6678,0.3533737063407898
1621983961.4141605,6681,0.2281087040901184
1621983967.7067466,6688,0.05546712875366211
1621983972.5851436,6696,0.34747183322906494
1621983974.8204894,6699,0.015116214752197266
1621984118.9688034,6711,0.13753557205200195
1621984140.6838455,6738,0.19034749269485474
1621984145.0672503,6742,0.3488873839378357
1621984153.226307,6753,0.34261059761047363
1621984357.7309458,6832,0.3438054919242859
1621984368.1380937,6846,0.18195360898971558
1621984374.041361,6854,0.17611616849899292
1621984385.0613406,6869,0.3508756756782532
1621984573.5901544,6934,0.1893329620361328
1621984596.952318,6963,0.3430861830711365
1621984599.2461703,6966,0.03764533996582031
1621984617.30965,6992,0.5000945329666138
1621984778.4723628,7014,0.18329638242721558
1621984853.3587584,7091,0.18113750219345093
1621984978.4288793,7106,0.016398727893829346
1621984983.7695735,7114,0.23721843957901
1621985000.8486364,7137,0.5317405462265015
1621985014.9731975,7155,0.05024576187133789
1621985047.070037,7195,0.03127413988113403
1621985195.6868846,7216,0.18236643075942993
1621985219.565796,7247,0.35859960317611694
1621985406.3132248,7300,0.01828765869140625
1621985414.802486,7311,0.18619292974472046
1621985431.6395328,7329,0.30295419692993164
1621985439.8866851,7339,0.19436520338058472
1621985441.425916,7340,0.2388821244239807
1621985457.4383268,7359,0.3594409227371216
1621985477.0253618,7382,0.031472861766815186
1621985612.5742373,7401,0.19100874662399292
1621985643.6235769,7440,0.3667600750923157
1621985645.452184,7443,0.19263911247253418
1621985650.9559073,7450,0.058288395404815674
1621985659.5776134,7460,0.17552107572555542
1621985661.710623,7463,0.026185333728790283
1621985673.6246355,7478,0.020623385906219482
1621985834.294072,7511,0.380484938621521
1621985848.9119363,7530,0.17570477724075317
1621986048.8096364,7609,0.19185179471969604
1621986079.0571868,7644,0.19365864992141724
1621986092.9962597,7661,0.5000087022781372
1621986104.3138196,7676,0.5000016689300537
1621986112.3337436,7687,0.34076040983200073
1621986117.6685386,7693,0.3379209041595459
1621986274.2158246,7718,0.3399723172187805
1621986278.092622,7723,0.3390215039253235
1621986281.5115695,7728,0.2504057288169861
1621986295.0727115,7746,0.04573255777359009
1621986304.7427504,7757,0.0300750732421875
1621986308.180401,7760,0.19665098190307617
1621986324.2946713,7780,0.1979365348815918
1621986330.9256608,7788,0.1821187138557434
1621986339.3710418,7798,0.3505792021751404
1621986498.5006316,7833,0.5444453954696655
1621986503.0135052,7838,0.337429940700531
1621986556.782636,7899,0.34083133935928345
1621986691.4398308,7900,0.36667370796203613
1621986716.1908636,7932,0.18377232551574707
1621986759.4091153,7983,0.17961376905441284
1621986765.3308716,7991,0.17691737413406372
1621986927.5388317,8026,0.18512463569641113
1621986935.4745085,8037,0.1841874122619629
1621986946.8169749,8049,0.34065312147140503
1621986958.783206,8066,0.02484983205795288
1621987140.4749877,8126,0.5000149011611938
1621987184.363833,8180,0.19077318906784058
1621987187.5580783,8184,0.20227879285812378
1621987198.4457211,8198,0.18981242179870605
1621987342.4934416,8215,0.14203280210494995
1621987348.5349905,8221,0.34803706407546997
1621987383.2655861,8263,0.035499632358551025
1621987394.3869472,8279,0.049674808979034424
1621987405.7067783,8290,0.5012215375900269
1621987551.853513,8307,0.1798296570777893
1621987568.4235802,8327,0.19329231977462769
1621987571.459008,8332,0.027399122714996338
1621987572.9144037,8334,0.1910569667816162
1621987577.0617435,8340,0.3426501154899597
1621987594.5984929,8360,0.09824365377426147
1621987596.7117405,8363,0.3504193425178528
1621987599.5607767,8368,0.18036574125289917
1621987607.1899352,8377,0.19982320070266724
1621987811.4855957,8467,0.18379539251327515
1621987812.087267,8468,0.3954285979270935
1621987813.255454,8470,0.19723695516586304
1621987835.4062583,8498,0.03888338804244995
1621987969.3161929,8503,0.503231406211853
1621987972.4247808,8508,0.1806488037109375
1621988016.2176313,8566,0.33785367012023926
1621988035.9388819,8592,0.02415531873703003
1621988175.587233,8601,0.026983678340911865
1621988203.3842146,8634,0.20409280061721802
1621988205.3140128,8635,0.3402169942855835
1621988211.579523,8644,0.1547430157661438
1621988250.1022873,8682,0.5000007152557373
1621988256.0349896,8690,0.048909008502960205
1621988260.5742118,8695,0.13047629594802856
1621988414.8125942,8727,0.34147876501083374
1621988452.2178676,8774,0.03393429517745972
1621988454.854761,8778,0.3549346327781677
1621988607.0518398,8801,0.152851402759552
1621988620.4886653,8819,0.02616208791732788
1621988623.1834855,8822,0.1800374984741211
1621988640.3196113,8843,0.192707359790802
1621988649.3495193,8854,0.22547775506973267
1621988668.1446924,8878,0.18867391347885132
1621988674.4950342,8885,0.18214112520217896
1621988821.4309564,8902,0.02034282684326172
1621988822.9104688,8904,0.06576681137084961
1621988825.0621595,8907,0.33743929862976074
1621988844.0431585,8928,0.0700426697731018
1621988850.5785465,8935,0.204271137714386
1621988860.779021,8946,0.17799097299575806
1621988872.9161901,8958,0.18235069513320923
1621988888.9575832,8975,0.04176926612854004
1621988905.6777632,8993,0.1994175910949707
1621988911.8724089,8999,0.18985295295715332
1621989053.4663894,9009,0.17834073305130005
1621989068.5530272,9028,0.3450143337249756
1621989093.1895962,9055,0.19982218742370605
1621989101.8773143,9063,0.3413037061691284
1621989120.6239812,9084,0.5004427433013916
1621989305.0397298,9155,0.0198361873626709
1621989485.8901317,9216,0.2603023648262024
1621989494.5097406,9226,0.1779828667640686
1621989499.0958872,9233,0.5041112899780273
1621989523.5203862,9260,0.1866353154182434
1621989542.0003695,9281,0.35930269956588745
1621989695.349437,9307,0.33959466218948364
1621989702.1521668,9316,0.5076029300689697
1621989727.832345,9348,0.19195318222045898
1621989742.0631995,9369,0.028848886489868164
1621989907.5651796,9412,0.33994919061660767
1621989909.522676,9415,0.34277451038360596
1621989925.438751,9435,0.05198317766189575
1621989931.9608576,9442,0.017779290676116943
1621989953.2537935,9468,0.19381016492843628
1621990149.4511878,9538,0.22461968660354614
1621990158.3978004,9547,0.1911049485206604
1621990164.3422012,9554,0.17781752347946167
1621990174.0769308,9567,0.03566092252731323
1621990193.961781,9589,0.3403605818748474
1621990335.458032,9600,0.19869953393936157
1621990342.7687347,9611,0.3362686038017273
1621990355.369831,9627,0.18324166536331177
1621990378.7221572,9651,0.18311971426010132
1621990383.0225403,9657,0.016347110271453857
1621990407.8422601,9680,0.1843266487121582
1621990423.2705917,9698,0.17989832162857056
1621990598.000934,9759,0.17571896314620972
1621990605.7761636,9768,0.3501809239387512
1621990780.1745641,9812,0.3391653299331665
1621990802.1394982,9840,0.17400836944580078
1621990804.483943,9843,0.028510570526123047
1621990834.561773,9883,0.3386270999908447
1621990987.2782063,9907,0.33879637718200684
1621991043.2109194,9972,0.17569518089294434
1621991251.9104645,10050,0.019811153411865234
1621991255.9743392,10055,0.0180547833442688
1621991259.6993546,10058,0.3918049931526184
1621991271.0892737,10072,0.18788212537765503
1621991281.1506875,10084,0.20936542749404907
1621991433.3376281,10107,0.33955055475234985
1621991438.3036556,10113,0.21032118797302246
1621991449.0484483,10128,0.3422866463661194
1621991462.1982877,10144,0.17632097005844116
1621991482.6334429,10168,0.35501712560653687
1621991496.0910187,10185,0.06389206647872925
1621991674.8645678,10245,0.07129734754562378
1621991683.9445386,10256,0.2028856873512268
1621991701.3142428,10276,0.019569098949432373
1621991709.408503,10283,0.35505247116088867
1621991714.3706598,10288,0.387626588344574
1621991945.6500866,10396,0.019311606884002686
1621991947.8432276,10399,0.19055771827697754
1621992097.0811465,10420,0.3396974205970764
1621992100.6745331,10425,0.1833590865135193
1621992137.8253415,10468,0.1867014765739441
1621992148.6858306,10479,0.34251242876052856
1621992158.0076609,10489,0.18157702684402466
1621992163.233561,10493,0.29339808225631714
1621992322.1973524,10522,0.17759180068969727
1621992328.8662457,10531,0.25717419385910034
1621992350.705311,10554,0.21343612670898438
1621992351.4991064,10555,0.5000005960464478
1621992360.5669606,10567,0.29279059171676636
1621992387.375124,10598,0.5003190040588379
1621992536.4025671,10607,0.06465369462966919
1621992550.9478495,10624,0.21053093671798706
1621992555.0996842,10629,0.03261202573776245
1621992562.325915,10638,0.18525075912475586
1621992570.1963928,10646,0.21371442079544067
1621992576.3559725,10654,0.027664482593536377
1621992590.262264,10671,0.34066241979599
1621992737.630938,10701,0.34339720010757446
1621992744.652924,10711,0.18508309125900269
1621992776.18688,10748,0.1896389126777649
1621992782.0330076,10757,0.03971356153488159
1621992782.643444,10758,0.19229668378829956
1621992802.6355846,10780,0.20930266380310059
1621992808.1514182,10787,0.1845887303352356
1621992971.919472,10815,0.309212863445282
1621992981.5977285,10825,0.07282257080078125
1621992986.0152218,10830,0.34826451539993286
1621992996.7082264,10841,0.5000061988830566
1621993003.308403,10850,0.03984856605529785
1621993014.7678685,10864,0.03957986831665039
1621993182.224623,10902,0.03531533479690552
1621993184.8484921,10905,0.1770840287208557
1621993211.1551757,10939,0.5000263452529907
1621993216.4222686,10943,0.04157334566116333
1621993235.4859676,10966,0.029754936695098877
1621993239.8642664,10972,0.41736656427383423
1621993241.9315245,10974,0.039807796478271484
1621993419.6313915,11014,0.19163590669631958
1621993425.0007174,11020,0.03238564729690552
1621993425.8753302,11022,0.01725071668624878
1621993434.7087026,11033,0.06484818458557129
1621993438.7105856,11038,0.34271132946014404
1621993449.6620188,11052,0.3431565761566162
1621993457.9129837,11061,0.18962115049362183
1621993471.7429295,11077,0.19841527938842773
1621993620.0915098,11102,0.348615825176239
1621993637.532977,11121,0.18070536851882935
1621993644.908103,11130,0.4404379725456238
1621993663.4118762,11148,0.38796693086624146
1621993685.3855953,11175,0.2263956069946289
1621993705.9882777,11198,0.17600584030151367
1621993841.7765005,11200,0.18690472841262817
1621993842.1470382,11201,0.2798303961753845
1621993897.5213563,11260,0.3389442563056946
1621993898.9732087,11263,0.06337690353393555
1621993907.4314756,11272,0.5001561641693115
1621994076.5557635,11310,0.5003951787948608
1621994124.163113,11361,0.3391704559326172
1621994282.2955346,11411,0.19268840551376343
1621994289.7272532,11419,0.3627612590789795
1621994321.3334394,11455,0.18344569206237793
1621994337.779869,11472,0.3434433341026306
1621994352.7897923,11492,0.34353548288345337
1621994514.8948202,11520,0.2574467658996582
1621994516.380963,11523,0.3414538502693176
1621994521.1428077,11530,0.024586498737335205
1621994523.0564291,11532,0.18982702493667603
1621994538.3860095,11549,0.20952677726745605
1621994544.2690406,11557,0.17623233795166016
1621994551.517699,11566,0.029697895050048828
1621994566.0542102,11581,0.024041831493377686
1621994578.353194,11597,0.38811641931533813
1621994739.2295349,11636,0.08168631792068481
1621994749.9312325,11648,0.3383938670158386
1621994762.908839,11660,0.32145899534225464
1621994773.645509,11671,0.18641233444213867
1621994786.7481937,11685,0.20475035905838013
1621994788.568334,11687,0.08112674951553345
1621994957.7754922,11723,0.058281004428863525
1621994986.7992423,11759,0.21482348442077637
1621995008.6353517,11786,0.5000207424163818
1621995157.0991483,11801,0.33920514583587646
1621995181.775716,11831,0.028727710247039795
1621995201.9096308,11855,0.34020793437957764
1621995218.4257352,11873,0.04647094011306763
1621995388.123353,11906,0.33910059928894043
1621995415.1634648,11933,0.18057489395141602
1621995426.823123,11946,0.31339651346206665
1621995427.5985334,11948,0.1911643147468567
1621995428.084394,11949,0.022327005863189697
1621995446.8787193,11969,0.1892106533050537
1621995451.1576896,11974,0.18315476179122925
1621995465.3912327,11988,0.17992186546325684
1621995473.9929097,11998,0.02188938856124878
1621995606.0651915,12003,0.17998290061950684
1621995612.9605327,12010,0.19370967149734497
1621995630.444792,12029,0.02715444564819336
1621995641.2113295,12041,0.35353928804397583
1621995672.1858468,12076,0.3504793047904968
1621995855.6000798,12138,0.3558531403541565
1621995870.9812367,12153,0.18244951963424683
1621995882.1034703,12164,0.3043554425239563
1621995885.0551064,12168,0.18367815017700195
1621995900.9439898,12184,0.18793755769729614
1621996068.156798,12217,0.350538432598114
1621996075.9897866,12226,0.20973175764083862
1621996115.5663898,12270,0.34456825256347656
1621996131.725201,12290,0.2021632194519043
1621996134.5302856,12293,0.344038724899292
1621996285.5355744,12309,0.03875398635864258
1621996298.9897442,12325,0.3534678816795349
1621996364.6330333,12396,0.07296711206436157
1621996512.252969,12405,0.33936864137649536
1621996538.3315327,12436,0.03799629211425781
1621996555.5570452,12455,0.3429824709892273
1621996557.8038638,12458,0.022308826446533203
1621996581.1869972,12480,0.3449656367301941
1621996775.8730092,12545,0.3407065272331238
1621996783.3781385,12553,0.19864267110824585
1621996800.113451,12574,0.04933959245681763
1621996819.0358882,12596,0.17659097909927368
1621996980.714262,12625,0.18655794858932495
1621997020.0619073,12671,0.19211024045944214
1621997045.4628956,12699,0.34082120656967163
1621997238.9555879,12758,0.059971630573272705
1621997254.0484364,12774,0.2022395133972168
1621997412.008732,12805,0.034124553203582764
1621997419.8160372,12813,0.17751216888427734
1621997437.3377376,12834,0.19333535432815552
1621997457.9695954,12859,0.023135840892791748
1621997463.0656002,12864,0.17705273628234863
1621997473.925476,12877,0.3439289331436157
1621997483.7769258,12890,0.1868106722831726
1621997489.1319604,12896,0.14679402112960815
1621997656.8205647,12938,0.2319636344909668
1621997657.8009849,12939,0.0350191593170166
1621997674.461196,12959,0.05348128080368042
1621997865.4092839,13017,0.02248018980026245
1621997881.7305727,13034,0.18753957748413086
1621997907.4897776,13061,0.1936192512512207
1621997907.848561,13062,0.18889427185058594
1621997915.6439035,13070,0.09248703718185425
1621997926.0812044,13082,0.03346872329711914
1621997936.8356702,13094,0.18256038427352905
1621998078.0144753,13109,0.18880075216293335
1621998080.9771914,13113,0.34267741441726685
1621998094.2794642,13130,0.06471461057662964
1621998109.1486018,13148,0.39233022928237915
1621998123.2115257,13166,0.34505993127822876
1621998136.9237666,13181,0.339832067489624
1621998146.2842243,13191,0.040518999099731445
1621998149.3338122,13194,0.18161559104919434
1621998294.3874757,13206,0.03483158349990845
1621998296.0032003,13207,0.3395598530769348
1621998300.0778143,13211,0.2353525161743164
1621998322.5679033,13239,0.18651455640792847
1621998346.420676,13265,0.05873197317123413
1621998376.2678568,13298,0.1887848973274231
1621998529.2392428,13313,0.19014745950698853
1621998563.5875278,13349,0.3397824168205261
1621998733.817443,13402,0.1887109875679016
1621998737.0255136,13406,0.02117818593978882
1621998756.5725653,13426,0.025595486164093018
1621998797.6026618,13475,0.05943411588668823
1621998955.704301,13504,0.18598514795303345
