Wall time,Step,Value
1622482905.7693982,18,0.5782530307769775
1622482932.9172719,42,0.4780256748199463
1622482934.9770415,45,0.45303773880004883
1622482962.3445325,71,0.4350355863571167
1622482981.1508777,94,0.6081637144088745
1622483181.079373,155,0.4398559331893921
1622483184.8453405,158,0.3293704390525818
1622483193.588725,167,0.2082802653312683
1622483366.933956,229,0.5810058116912842
1622483371.4185684,234,0.23767584562301636
1622483389.3885083,255,0.5755171775817871
1622483400.0317092,267,0.347135066986084
1622483404.152937,273,0.40975087881088257
1622483566.7612188,308,0.4138103127479553
1622483569.9924865,310,0.22864818572998047
1622483576.4486873,318,0.3164064884185791
1622483604.9150047,347,0.2950074076652527
1622483623.880445,367,0.29811960458755493
1622483791.6388419,421,0.28033798933029175
1622483830.816468,460,0.3337838053703308
1622483841.254736,474,0.458848774433136
1622484021.6645677,536,0.5789239406585693
1622484048.658264,563,0.4000813961029053
1622484062.140474,579,0.42558127641677856
1622484071.1871345,586,0.21797853708267212
1622484071.5884244,587,0.41394490003585815
1622484223.524424,620,0.20474010705947876
1622484235.4813538,634,0.1746225357055664
1622484250.4661622,647,0.30175161361694336
1622484262.1089962,661,0.4221336245536804
1622484272.3057127,671,0.2766370177268982
1622484445.8230476,714,0.24930667877197266
1622484454.9616396,722,0.18259692192077637
1622484461.627455,730,0.1473255157470703
1622484495.7237346,765,0.4064675569534302
1622484501.5616138,769,0.27230674028396606
1622484502.3111281,771,0.533861517906189
1622484517.986233,785,0.37645596265792847
1622484520.0054538,787,0.11735028028488159
1622484526.8357348,794,0.10015869140625
1622484674.7470846,802,0.2540464401245117
1622484680.854799,808,0.2541959881782532
1622484703.440419,836,0.06010216474533081
1622484942.8047068,945,0.03937190771102905
1622484965.6765769,971,0.33837753534317017
1622484966.0385098,972,0.1931746006011963
1622484970.2939658,978,0.3905408978462219
1622484976.4165907,984,0.045604407787323
1622485132.2716284,1002,0.06212490797042847
1622485135.5399306,1005,0.34606170654296875
1622485144.4753263,1014,0.0271490216255188
1622485190.5082462,1063,0.23111200332641602
1622485192.8632863,1066,0.17583757638931274
1622485203.9814074,1078,0.3625029921531677
1622485218.4996798,1093,0.2173594832420349
1622485223.380858,1099,0.34125274419784546
1622485366.0781791,1104,0.1857163906097412
1622485411.3213005,1156,0.1882481575012207
1622485417.1242967,1161,0.29883497953414917
1622485418.2085037,1162,0.36411595344543457
1622485436.3845415,1180,0.5088698863983154
1622485448.4426863,1193,0.22028177976608276
1622485625.304277,1244,0.18126291036605835
1622485639.1797845,1261,0.18837517499923706
1622485822.6590867,1316,0.06644916534423828
1622485824.6431217,1319,0.19962304830551147
1622485838.2705178,1333,0.5165249109268188
1622485841.6524725,1337,0.19922477006912231
1622485888.4933937,1385,0.21012002229690552
1622485895.4008996,1392,0.18083029985427856
1622486049.5458179,1414,0.3891928791999817
1622486058.6138647,1426,0.19673675298690796
1622486068.8225482,1436,0.2019181251525879
1622486098.4595623,1466,0.20047837495803833
1622486109.6586452,1477,0.33964866399765015
1622486123.7663167,1491,0.1829788088798523
1622486280.4279635,1523,0.036648452281951904
1622486306.3154192,1552,0.028231322765350342
1622486320.867074,1568,0.10083752870559692
1622486333.4286234,1584,0.07752412557601929
1622486337.6313133,1588,0.20069903135299683
1622486485.843599,1605,0.5005323886871338
1622486523.0930126,1640,0.46829938888549805
1622486562.823228,1682,0.05002862215042114
1622486571.41964,1691,0.5033303499221802
1622486711.9085643,1702,0.34184837341308594
1622486717.9442983,1709,0.5122343301773071
1622486724.855798,1718,0.18333810567855835
1622486737.089804,1732,0.18738240003585815
1622486739.2058022,1734,0.48952674865722656
1622486740.7517414,1737,0.03143024444580078
1622486781.4468462,1781,0.3460592031478882
1622486963.3857358,1826,0.18812257051467896
1622486981.5400321,1844,0.3703880310058594
1622486990.0386896,1853,0.25551658868789673
1622487002.621019,1866,0.5071432590484619
1622487004.7478192,1869,0.03703784942626953
1622487011.962822,1877,0.22199028730392456
1622487193.070725,1917,0.2243703007698059
1622487209.1339426,1934,0.04376107454299927
1622487220.382491,1944,0.028657615184783936
1622487223.6505837,1947,0.19022220373153687
1622487403.3384838,2001,0.3639677166938782
1622487415.0275605,2013,0.33905112743377686
1622487433.0510325,2036,0.501214861869812
1622487472.0504491,2076,0.346641480922699
1622487474.5536742,2077,0.0867341160774231
1622487480.9013247,2085,0.34594887495040894
1622487485.3009455,2089,0.5144128799438477
1622487493.0688536,2096,0.2189820408821106
1622487679.8785913,2149,0.21755188703536987
1622487686.0391088,2156,0.1923772692680359
1622487715.7573302,2187,0.02940744161605835
1622487718.5552838,2191,0.041596412658691406
1622487725.5598617,2199,0.35812705755233765
1622487871.3075638,2207,0.02966541051864624
1622487874.843128,2211,0.35154348611831665
1622487894.7219486,2231,0.19949942827224731
1622487900.9609506,2236,0.2352609634399414
1622487901.3239248,2237,0.23405128717422485
1622487920.4916954,2257,0.5071967840194702
1622487926.858459,2262,0.05702739953994751
1622487943.9497669,2281,0.40950995683670044
1622487956.7701364,2297,0.27941423654556274
1622488101.0026133,2307,0.5001322031021118
1622488110.237757,2319,0.35792022943496704
1622488133.517691,2345,0.22231429815292358
1622488144.158808,2354,0.054632365703582764
1622488180.6278725,2389,0.34429484605789185
1622488180.9912057,2390,0.0695541501045227
1622488184.3058302,2392,0.45560431480407715
1622488362.8035643,2436,0.3769935965538025
1622488370.3079789,2444,0.2198287844657898
1622488377.3055675,2453,0.20287609100341797
1622488378.8932004,2455,0.20372635126113892
1622488383.8379982,2460,0.07689207792282104
1622488406.4368844,2485,0.3407983183860779
1622488407.5843086,2486,0.1995266079902649
1622488416.3728354,2496,0.19352716207504272
1622488418.4626353,2498,0.34196603298187256
1622488563.156187,2503,0.02925187349319458
1622488576.60319,2517,0.3525490164756775
1622488584.9001095,2523,0.1771804690361023
1622488591.9480896,2532,0.03299015760421753
1622488607.350338,2547,0.12190771102905273
1622488611.2776194,2553,0.0240209698677063
1622488791.5485642,2606,0.20568329095840454
1622488871.2100863,2685,0.22754257917404175
1622489018.3030968,2703,0.054673731327056885
1622489052.3654144,2740,0.04780691862106323
1622489064.480044,2754,0.38892096281051636
1622489095.5777185,2789,0.21357089281082153
1622489315.4304435,2872,0.38663190603256226
1622489335.753141,2896,0.1956666111946106
1622489527.7827122,2967,0.3584732413291931
1622489535.904716,2975,0.3406983017921448
1622489699.6311862,3011,0.1763596534729004
1622489721.991433,3038,0.18777114152908325
1622489725.0340352,3041,0.5086207389831543
1622489775.174327,3099,0.3404552936553955
1622489968.9175463,3161,0.19890624284744263
1622489982.2553523,3177,0.3474270701408386
1622489999.1199305,3195,0.21661919355392456
1622490000.1886766,3196,0.23336440324783325
1622490144.932853,3230,0.21989011764526367
1622490156.0995,3240,0.523063063621521
1622490158.5626414,3243,0.401142954826355
1622490159.2445111,3244,0.4998090863227844
1622490161.566247,3246,0.3478286862373352
1622490162.360683,3247,0.18669629096984863
1622490352.8807294,3305,0.03646165132522583
1622490385.8029883,3345,0.5003072023391724
1622490411.6096501,3376,0.21161431074142456
1622490569.3084486,3403,0.17574065923690796
1622490572.9528348,3408,0.340276300907135
1622490593.5203364,3430,0.20213747024536133
1622490611.093396,3449,0.22522449493408203
